,vulnName,changeset,CVE,BID,BugzillaOpendate,reporttime,patchrelease
867,1206211,708cf76b6cb4 680e1f669ea5 c288fafdfb4f 3a00ac7ecacb,CVE-2015-7213,79279,2015-09-18,2015-12-15,2015-12-15
868,1206564,ddd169d6bd65 663c99a20a9b 4d92cee6e6b9,CVE-2015-4513,77411,2015-09-20,2015-11-03,2015-11-03
869,1207571,31dc40f11fbd 61733221899d ffcd93a3cbba,CVE-2015-7202,79279,2015-09-23,2015-12-15,2015-12-15
870,1207958,82552109870e 2308a996a554,CVE-2016-1953,84219,2015-09-24,2016-03-08,2016-03-08
871,1208059,335c2779216b ff8b0e450582 7c7fdd813867,CVE-2015-7202,79279,2015-09-24,2015-12-15,2015-12-15
872,1208665,e2feb3a13f83 71d66bec5570 a304fc92ad35,CVE-2015-4513,77411,2015-09-25,2015-11-03,2015-11-03
873,1208946,b93fead054f5 92ab6c992c02 ac26deb3a325 481ff8485da5,CVE-2016-1955,84218,2015-09-27,2016-03-08,2016-03-08
874,1209471,b17006f337c4 248a05c6ec77 02fe292b9b56,CVE-2015-4513,77411,2015-09-29,2015-11-03,2015-11-03
875,1211262,0862bfe2c7ec 673d9f45b802,CVE-2015-7194,77411,2015-10-04,2015-11-03,2015-11-03
876,1212305,1e8eb9ccc07d 9b36defd8022,CVE-2015-7202,79279,2015-10-07,2015-12-15,2015-12-15
877,1212328,66a3bf3abe2e 1c90e31205c8 9136c8ca8be3,CVE-2016-2806,88100,2015-10-07,2016-04-26,2016-04-26
878,1212356,50c41c7027f6 8c9f7b597430 ef30d84237a8,CVE-2016-5255,92260,2015-10-07,2016-08-02,2016-08-02
879,1212669,7c95e499110e e8bb3ab47bdd 63092955e4b7 2c279baf0907 c6fe9707843a 9d6f62a976c3 db1749ec5446 e7f12ada1fa9,CVE-2015-7184,77100,2015-10-07,2015-10-15,2015-10-15
880,1212939,81e422d038d3,CVE-2016-2809,88099,2015-10-08,2016-04-26,2016-04-26
881,1213979,9af9f4f39b28 551a28778624 ed67ac61d1c0,CVE-2015-4513,77411,2015-10-12,2015-11-03,2015-11-03
882,1214782,aa49df6c573f,CVE-2016-1945,81950,2015-10-14,2016-01-26,2016-01-26
883,1216130,bd00e87978b2 6624bab7b2dc 7d63a6f2d359 8c71ebe03ba2,CVE-2015-7204,79280,2015-10-19,2015-12-15,2015-12-15
884,1216748,330c1763806e 71113b0fe61f 0962522f86ab a0eedfc2faec f15dc0e76382 da91739d1443 ab26e636d6ad dd66dc8e2eb1 3afbbd31560d 107691986306,CVE-2015-7222,79279,2015-10-20,2015-12-15,2015-12-15
885,1216837,35d0e5235621,CVE-2016-1970,84220,2015-10-20,2016-03-08,2016-03-08
886,1218124,2ee46231d2c0 10343f89ef92,CVE-2016-1972,84220,2015-10-24,2016-03-08,2016-03-08
887,1218326,a7637b62d9b5 1212ad8db42b d8f0412f38f7,CVE-2015-7210,79283,2015-10-26,2015-12-15,2015-12-15
888,1220450,dd6de89a16f2,CVE-2016-1935,81952,2015-11-01,2016-01-26,2016-01-26
889,1220493,48d8d425cff1 575d3aa376b1 2c1b396ef5c3,CVE-2015-7205,79279,2015-11-01,2015-12-15,2015-12-15
890,1221385,350fbdbad784 a6bb8cbba8cb d5aa8940675e,CVE-2016-1930,81953,2015-11-03,2016-01-26,2016-01-26
891,1221421,0a48f8ebe02f d434abe6e251 5d43918469c6 7a0601b27b5b,CVE-2015-7202,79279,2015-11-03,2015-12-15,2015-12-15
892,1221444,b7957aa36fbd e96670656f90 1692a311615d,CVE-2015-7211,79280,2015-11-03,2015-12-15,2015-12-15
893,1221872,47952b802aab f8c2fc36527e ef3f3f8ed9bd,CVE-2016-1952,84219,2015-11-04,2016-03-08,2016-03-08
894,1223670,e95d56bc81c0 9dbf30a52493 bdbf2adc3dab c584499acddc 164ec87ab3cb cd3be172999f 576b11c81977 878a28294332 1394461357c0 519bc75be6d2 7a0104cded25 b804fb50d2e3 a3153eb041e6,CVE-2016-1930,81953,2015-11-10,2016-01-26,2016-01-26
895,1223743,31ffab3a0629 de7773dd42e1,CVE-2016-2816,88099,2015-11-11,2016-04-26,2016-04-26
896,1224200,164acbd4bafc ef269a2009e1 ee694a1db741,CVE-2016-1930,81953,2015-11-12,2016-01-26,2016-01-26
897,1224363,fcca1d97bd32 f0cc92be4cd8 9f6b527b5e13,CVE-2016-1953,84219,2015-11-12,2016-03-08,2016-03-08
898,1224396,db4543ce21ce e0fa58842a55,CVE-2018-5089,102783,2015-11-12,2018-01-23,2018-01-23
899,1224979,ae73aa4cc482 ca1f6d742f7f 7f69f3e51a3c,CVE-2016-1952,84219,2015-11-15,2016-03-08,2016-03-08
900,1225250,8d2541ca9d8b 79c9f80eeeb8 18acbf5b8138,CVE-2015-7201,79279,2015-11-16,2015-12-15,2015-12-15
901,1225618,1dac03558135,CVE-2016-1953,84219,2015-11-17,2016-03-08,2016-03-08
902,1226977,eb1d405b1239,CVE-2016-5266,92260,2015-11-22,2016-08-02,2016-08-02
903,1227052,347bf2a3d48d,CVE-2016-1957,84219,2015-11-23,2016-03-08,2016-03-08
904,1228103,202de45bc0d4 0fa3eddf8063 b5ef9e8af842 a6f485514b7c 597e2d10c56f 0ecd4deb260c ce08fa9d4ed6,CVE-2016-1974,84219,2015-11-25,2016-03-08,2016-03-08
905,1228882,a4e010070e05 54836a65a622 0dfa8f6aeb83,CVE-2016-2806,88100,2015-11-29,2016-04-26,2016-04-26
906,1228950,d873179a7da0 dfee45543a95 cf98f0335f05,CVE-2015-7214,79279,2015-11-30,2015-12-15,2015-12-15
907,1229825,df078713d748 5a51913d7daf 97c79bd9b8b9,CVE-2016-1931,81953,2015-12-02,2016-01-26,2016-01-26
908,1229855,c5d7d35dabee,CVE-2016-2804,88100,2015-12-02,2016-04-26,2016-04-26
909,1230483,3941a5040b06 9f8711a3f2cf 476594dd7053,CVE-2016-1930,81953,2015-12-04,2016-01-26,2016-01-26
910,1230639,f916b88c87b5 9cd8b59d1a9d 1e37941702ec,CVE-2016-1930,81953,2015-12-04,2016-01-26,2016-01-26
911,1230668,e0603b355f0c bedac201438f ce5d62493589,CVE-2016-1930,81953,2015-12-04,2016-01-26,2016-01-26
912,1230686,f93defa8ee9a 45faafefe2f8 ec2b2ab4e57d,CVE-2016-1930,81953,2015-12-04,2016-01-26,2016-01-26
913,1230768,2ebbf6197fea 68a24bcd282b bafc86c12e63,CVE-2016-1975,84220,2015-12-05,2016-03-08,2016-03-08
914,1231919,a88ff27e1aa9,CVE-2016-2806,88100,2015-12-11,2016-04-26,2016-04-26
915,1232069,2a57c0a0cf19 442ef4144dfe 4873d8df4a87,CVE-2016-1946,81950,2015-12-11,2016-01-26,2016-01-26
916,1233152,27b9d60e819c c02ba5b2cd2f 8c6a5840fc09,CVE-2016-1930,81953,2015-12-16,2016-01-26,2016-01-26
917,1233346,0ab687772056 bc679c4aeb59,CVE-2016-1930,81953,2015-12-17,2016-01-26,2016-01-26
918,1233784,ca28125f2f0d 8fffb7394021 e9eb6a09da71,CVE-2016-1939,81954,2015-12-18,2016-01-26,2016-01-26
919,1233925,dc55c41b6331 6b77bca9e1dc 51f069f6fe91,CVE-2016-1930,81953,2015-12-18,2016-01-26,2016-01-26
920,1234147,6a30c1484e91,CVE-2016-2818,91075,2015-12-21,2016-06-07,2016-06-07
921,1234280,fcc73febb20c 32808687f471 7890a508096c,CVE-2016-1930,81953,2015-12-21,2016-01-26,2016-01-26
922,1234425,f0f950d9cca5 dc043de54b77,CVE-2016-1953,84219,2015-12-21,2016-03-08,2016-03-08
923,1234571,6ec9b53392a6 b07f254acc0f 0b7ba8736906,CVE-2016-1930,81953,2015-12-22,2016-01-26,2016-01-26
924,1234578,f241151c6169 a580fa4ebbcc 2520e1d75c80 308dbe3ce541,CVE-2016-1952,84219,2015-12-22,2016-03-08,2016-03-08
925,1236519,ad1f85f172b7 22348f269780,CVE-2016-1953,84219,2016-01-04,2016-03-08,2016-03-08
926,1236923,ef37bc36547c 001086971e7b,CVE-2016-0718,90729,2016-01-05,2016-05-18,2016-05-18
927,1237219,3fe6c728ce76 dc2c791cbd98 fdb6793f1e4a,CVE-2016-2826,91075,2016-01-06,2016-06-07,2016-06-07
928,1238440,2e3ec255c810 6ba7aee0e87b c66d572199a0,CVE-2016-1963,84218,2016-01-10,2016-03-08,2016-03-08
929,1238592,4504452a90ff,CVE-2016-2806,88100,2016-01-11,2016-04-26,2016-04-26
930,1238935,b6613e975a08 06d13ff7785d c7b4a20b6294,CVE-2016-1953,84219,2016-01-12,2016-03-08,2016-03-08
931,1240760,eb61e2a773d8 0582397dafe3 0f84789c8b08,CVE-2016-1962,84219,2016-01-19,2016-03-08,2016-03-08
932,1240880,de993f2b8952,CVE-2016-2804,88100,2016-01-19,2016-04-26,2016-04-26
933,1240893,0fe2b3363c9e 9bd07f34ec53,CVE-2017-5399,96692,2016-01-19,2017-03-07,2017-03-07
934,1241731,c98efaf3ae1c 564252067a68 33058a9ad6be,CVE-2016-2805,88100,2016-01-21,2016-04-26,2016-04-26
935,1241896,f8cd81f16a73,CVE-2016-2815,91075,2016-01-22,2016-06-07,2016-06-07
936,1242279,53416fc6f2ce 81b7b203feb1 bfb97f135a93,CVE-2016-1952,84219,2016-01-24,2016-03-08,2016-03-08
937,1242668,9f5b6cd206c6 b5043e21ada3 52ac9ba8eb1d,CVE-2016-2806,88100,2016-01-25,2016-04-26,2016-04-26
938,1242798,52cedeb87301,CVE-2016-2815,91075,2016-01-25,2016-06-07,2016-06-07
939,1242810,dce0d05ef87f 5e251884f69f 094bebe3dafd c29c84ce79b3,CVE-2016-2806,88100,2016-01-25,2016-04-26,2016-04-26
940,1243178,f72ada9941bb 7a7c3d89e43b 5154bb929236,CVE-2016-1954,84219,2016-01-26,2016-03-08,2016-03-08
941,1243335,c9acfa2d3f52 d36ef106fa96 ce526a5ccae9,CVE-2016-1964,84219,2016-01-27,2016-03-08,2016-03-08
942,1243466,e02d45c89add 39fce55feada,CVE-2016-2815,91075,2016-01-27,2016-06-07,2016-06-07
943,1243555,9eb4816ae9f7 8cd6f0454c13 07434c70518d,CVE-2016-1953,84219,2016-01-27,2016-03-08,2016-03-08
944,1243583,2d13bd207e3d ba2f607e26a8 dd4dc4e822d6,CVE-2016-1953,84219,2016-01-27,2016-03-08,2016-03-08
945,1244250,5c4a80fca486 3d8ca74e7429 0314e7fb5df7,CVE-2016-1952,84219,2016-01-29,2016-03-08,2016-03-08
946,1244995,d1e05b9116cc 3ef52488d2c2 3935b61c3ed3,CVE-2016-1952,84219,2016-02-01,2016-03-08,2016-03-08
947,1245264,29a35142a813 55d25967b804 89743488eb2a,CVE-2016-1965,84219,2016-02-02,2016-03-08,2016-03-08
948,1245743,ea934f9d9700 679f5793569e,CVE-2016-2815,91075,2016-02-03,2016-06-07,2016-06-07
949,1245866,b09f22c69916 0add2d397bc6 64374309d490,CVE-2016-1953,84219,2016-02-04,2016-03-08,2016-03-08
950,1246014,dfeebfdf8d96 0b9459bf937b 560cbbb34827,CVE-2016-1960,84219,2016-02-04,2016-03-08,2016-03-08
951,1246054,b4ceccae32b5 0b891e31fc10 f0d2911a9a4e,CVE-2016-1966,84219,2016-02-04,2016-03-08,2016-03-08
952,1246061,ea7a9ba85340 967dcb05f347 6ff2fe5a07d9 ab18e997c2a9,CVE-2016-2808,88100,2016-02-04,2016-04-26,2016-04-26
953,1246944,3eb4d6eee3e4,CVE-2016-5253,92260,2016-02-09,2016-08-02,2016-08-02
954,1247236,92827e1743bc 91fc36759515 20afdf1337fc,CVE-2016-1953,84219,2016-02-10,2016-03-08,2016-03-08
955,1247239,6cca6d362e38,CVE-2016-5295,94337,2016-02-10,2016-11-15,2016-11-15
956,1248580,b052acfa6f28 7e26c1d13046,CVE-2016-2824,91075,2016-02-16,2016-06-07,2016-06-07
957,1248794,458e59c0a6d9 f726135384f7 5e9ddb2825ac,CVE-2016-1953,84219,2016-02-16,2016-03-08,2016-03-08
958,1248876,0def34737ac7 f151e0b3b6ee bd8994cd0148 86df68803c11,CVE-2016-1977,84222,2016-02-16,2016-03-08,2016-03-08
959,1249183,1d5dd700e41e a6621cd9929e,CVE-2016-2804,88100,2016-02-17,2016-04-26,2016-04-26
960,1249377,e1bd22460aeb 389d59cd8962 b208427885d3,CVE-2016-1961,84219,2016-02-18,2016-03-08,2016-03-08
961,1249685,025b917f39b3 a28dc9d1e31e b659e2416ea9,CVE-2016-1952,84219,2016-02-19,2016-03-08,2016-03-08
962,1251308,2b83147ead26,CVE-2016-2835,92261,2016-02-25,2016-08-02,2016-08-02
963,1251922,d860e70ee337 bceb0dcb8897 5285fd7d033c,CVE-2016-2806,88100,2016-02-28,2016-04-26,2016-04-26
964,1252511,3ed34ab50aca,CVE-2016-5289,94337,2016-03-01,2016-11-15,2016-11-15
965,1252707,b6daac63d773 351882d470a7 59f372c35b24,CVE-2016-2807,88100,2016-03-01,2016-04-26,2016-04-26
966,1253673,d4b74afcc60b 739482fdb6fe,CVE-2016-5268,92260,2016-03-04,2016-08-02,2016-08-02
967,1254106,7f9c628820e2,CVE-2016-2835,92261,2016-03-07,2016-08-02,2016-08-02
968,1254122,e0a5e93a96d8 5629a22932f7 8111b50b52e3,CVE-2016-2806,88100,2016-03-07,2016-04-26,2016-04-26
969,1254164,3a6988962137 43fc1a8c20e1 aa0b35910b3a,CVE-2016-2807,88100,2016-03-07,2016-04-26,2016-04-26
970,1254622,2912de2754ba 25b3865d874c d8d0ebec994c,CVE-2016-2807,88100,2016-03-08,2016-04-26,2016-04-26
971,1254721,f437498da477 c6af39f64775 4c7b6e5d1b61,CVE-2016-2814,88100,2016-03-08,2016-04-26,2016-04-26
972,1254876,6e705888d2a8 93c743ac43d7 88a8574693b3,CVE-2016-2807,88100,2016-03-08,2016-04-26,2016-04-26
973,1255298,4f59de9dba41 cc357481aa2b b31b7bd99b5f,CVE-2016-2804,88100,2016-03-09,2016-04-26,2016-04-26
974,1255474,fd291895b378 5139b0dd7acc,CVE-2017-5384,95763,2016-03-10,2017-01-24,2017-01-24
975,1255949,6a57a5f81339 c46b441ec89f 1cb807f4882c,CVE-2016-2806,88100,2016-03-11,2016-04-26,2016-04-26
976,1256065,49aa9281700c c4a154a87655 48ca64d2b5b1,CVE-2016-2806,88100,2016-03-12,2016-04-26,2016-04-26
977,1257361,26025c7f0d29 52318ef46d8b,CVE-2017-5426,96694,2016-03-16,2017-03-07,2017-03-07
978,1258079,9316a1a17d51 b06db145ff6f a8585006aaf4,CVE-2016-2836,92261,2016-03-18,2016-08-02,2016-08-02
979,1258231,1ad759d658a3 ebe83472332c 1af7e8491628,CVE-2016-2806,88100,2016-03-20,2016-04-26,2016-04-26
980,1260439,50ab25f4ea75 6e8c76e38e05 144cc93716da,CVE-2016-2806,88100,2016-03-29,2016-04-26,2016-04-26
981,1261175,1f2a0a7ae4b3 75912c772591 8281ed36bd49 04f51b690e8c,CVE-2017-7826,101832,2016-03-31,2017-11-14,2017-11-14
982,1261230,ff41464ac92d f80143d36adf,CVE-2016-2818,91075,2016-03-31,2016-06-07,2016-06-07
983,1261752,433c854c4bb5 ed485cc76a62 34fe8a381ee9 65b8174889df 30b2b2408007 ca2f65b2d7b3 2dfed599855f 9910c3c3639f 00774a92ff12,CVE-2016-2818,91075,2016-04-03,2016-06-07,2016-06-07
984,1261776,453f314bd7ae 88c116e76afd 637539f2aa3c,CVE-2016-2812,88099,2016-04-04,2016-04-26,2016-04-26
985,1263384,1150a9442ad2 c07c7171bcc9,CVE-2016-2818,91075,2016-04-09,2016-06-07,2016-06-07
986,1264575,55aa8c623d41 df9b55a0fed6 83e74e1d0cd1,CVE-2016-2818,91075,2016-04-14,2016-06-07,2016-06-07
987,1264998,c9facac78094,CVE-2016-2835,92261,2016-04-15,2016-08-02,2016-08-02
988,1265577,6eb3ce095a70 efacf499e4b5 5d7bbfed978a,CVE-2016-2818,91075,2016-04-18,2016-06-07,2016-06-07
989,1266963,1d23af51e886 0636ef46d7aa,CVE-2016-5254,92261,2016-04-23,2016-08-02,2016-08-02
990,1267130,ed9265023c32 8f49523be5c1 0636f9b7e9a2,CVE-2016-2818,91075,2016-04-24,2016-06-07,2016-06-07
991,1268034,1e198b4ccab2 9c2a58d84d49,CVE-2016-5256,93052,2016-04-27,2016-09-20,2016-09-20
992,1268626,fdd1161f4456 d4e7738bd2aa 8ca1f953645f,CVE-2016-2836,92261,2016-04-28,2016-08-02,2016-08-02
993,1268854,200070acb240 afcdd8539963 cc7b9052413a,CVE-2016-5252,92261,2016-04-29,2016-08-02,2016-08-02
994,1269729,374889c1ff7d 75eba1454695 4f79d42e0293,CVE-2016-2818,91075,2016-05-03,2016-06-07,2016-06-07
995,1270381,5f64adf2773b 3d583c1845ca c9199c063d5b,CVE-2016-2819,91075,2016-05-04,2016-06-07,2016-06-07
996,1270537,c9ee3b0069e4 b59259518acd 7a616bc015e5 4e1aa4b6f7b4 a313dd871ec5,CVE-2016-2835,92261,2016-05-05,2016-08-02,2016-08-02
997,1271037,49f41e609707 87b38a0c8543 901b6248af7d 8b9d08e61f23,CVE-2016-2815,91075,2016-05-07,2016-06-07,2016-06-07
998,1271460,009736e264b4 5d6b894490f2 540f2f4ad66c,CVE-2016-2821,91075,2016-05-09,2016-06-07,2016-06-07
999,1273129,47ced506c7a3 782b4767770b bcc547cc6eec,CVE-2016-2822,91075,2016-05-16,2016-06-07,2016-06-07
1000,1273202,87e32446023f 9942206d3f9c 0723a0212f5e,CVE-2016-2818,91075,2016-05-16,2016-06-07,2016-06-07
1001,1273701,fb131a07c5bc 94a3ac0c8c86 256e89214e18,CVE-2016-2818,91075,2016-05-17,2016-06-07,2016-06-07
1002,1274637,118345cddce0 31348bf99758 059550e65473,CVE-2016-2837,92258,2016-05-20,2016-08-02,2016-08-02
1003,1274777,8b7926661e4a,CVE-2016-9063,94337,2016-05-21,2016-11-15,2016-11-15
1004,1275339,9ddfddc33c56 1bafbbad7fa4 3657c61116fa 1c3037d99f3a 58590eb62738,CVE-2016-2839,92261,2016-05-24,2016-08-02,2016-08-02
1005,1275582,062aa1bd5487 bf4d710c8053,CVE-2016-2835,92261,2016-05-25,2016-08-02,2016-08-02
1006,1276897,c9fa56422289,CVE-2016-5263,92258,2016-05-31,2016-08-02,2016-08-02
1007,1276976,2ce7e838634b,CVE-2016-9076,94337,2016-05-31,2016-11-15,2016-11-15
1008,1277213,660eca9e31be 52ad6d77d5e4,CVE-2016-5257,93049,2016-06-01,2016-09-20,2016-09-20
1009,1277475,963e5b62da1b 4a0706b3d080 af451fc9572a df1161c9fc74 528cd3ea51b9 c40ae6d6fb99 3ce597865e49 ab01099ea2a5 095ef4935f26,CVE-2016-5262,92258,2016-06-02,2016-08-02,2016-08-02
1010,1277866,551541092f09,CVE-2016-5289,94337,2016-06-03,2016-11-15,2016-11-15
1011,1278013,6fcf253b6712 15cc9baf2b6f b7f4630c2e64,CVE-2016-5265,92258,2016-06-03,2016-08-02,2016-08-02
1012,1279146,cc47bd26a869 496264b64d72 9d734024ed35,CVE-2016-5258,92258,2016-06-08,2016-08-02,2016-08-02
1013,1279814,b2750ecaa0b5 5fcd5742e518 cc0a07b00e38 182495fba019,CVE-2016-2838,92261,2016-06-12,2016-08-02,2016-08-02
1014,1280215,50f2e8c8491e b6b52e21758a fc0749421398,CVE-2016-2835,92261,2016-06-15,2016-08-02,2016-08-02
1015,1281482,2f21fdc94dcf f55da68af640,CVE-2017-5388,95763,2016-06-22,2017-01-24,2017-01-24
1016,1281965,a9930291f639,CVE-2018-5090,102786,2016-06-23,2018-01-23,2018-01-23
1017,1282076,fd2b75b3e3ff f2cfc74a93be f8e3b85fd772,CVE-2016-5274,93049,2016-06-24,2016-09-20,2016-09-20
1018,1282246,052416b4789f 16de5bb4010b e4b27dae353c,CVE-2016-2835,92261,2016-06-25,2016-08-02,2016-08-02
1019,1282502,7441c77ab3f4 a2992d672f62 36faf180f49d,CVE-2016-2836,92261,2016-06-27,2016-08-02,2016-08-02
1020,1282746,fcfbc324f389 29375a8f7973 20b2e73b19df,CVE-2016-5256,93052,2016-06-28,2016-09-20,2016-09-20
1021,1282992,98590457779d 1855158bd62c 9fa604a17de7,CVE-2016-5259,92258,2016-06-28,2016-08-02,2016-08-02
1022,1283823,1df45496d045 0b0baefc7f44 81a80d0c67a6,CVE-2016-2836,92261,2016-07-01,2016-08-02,2016-08-02
1023,1285003,fbaa8f469f5a bbfdbbf1dab4,CVE-2016-9071,94337,2016-07-06,2016-11-15,2016-11-15
1024,1285833,0728c4ae020f 907b98f8c6fa 45f796204c54,CVE-2017-5373,95762,2016-07-10,2017-01-24,2017-01-24
1025,1285960,bd0516d2e04a 4f7d41ab5f85 9a6044415096,CVE-2017-5373,95762,2016-07-11,2017-01-24,2017-01-24
1026,1286183,0a961f12af55 a9770a4ce6c6 14933537adf4,CVE-2016-5264,92258,2016-07-12,2016-08-02,2016-08-02
1027,1286911,607f7f0e140a,CVE-2016-5290,94335,2016-07-14,2016-11-15,2016-11-15
1028,1287204,6e875e1462fc bd7ac9bc5d7b cab91bc0d960,CVE-2016-5257,93049,2016-07-15,2016-09-20,2016-09-20
1029,1287266,311e127edfff 99b62d79d2e4 68ca20cf8042,CVE-2016-5261,92260,2016-07-16,2016-08-02,2016-08-02
1030,1287721,bf6c0c4ad16c b430f432c76b 7883a513cc6a,CVE-2016-5276,93049,2016-07-19,2016-09-20,2016-09-20
1031,1287912,3a6f55d3d0f4 811d1517145c aae6eef37ab9 8612c3320053,CVE-2016-9893,94885,2016-07-19,2016-12-13,2016-12-13
1032,1288555,a9213b054219 8ececbd9880d 6cfff98fe1a0,CVE-2016-5257,93049,2016-07-21,2016-09-20,2016-09-20
1033,1288561,bfee15680331,CVE-2017-5374,95759,2016-07-21,2017-01-24,2017-01-24
1034,1288588,8fd07f16556c 8d65d9b7e5d2 9fc9fb9f8ae8,CVE-2016-5257,93049,2016-07-21,2016-09-20,2016-09-20
1035,1288780,1506fafba57d,CVE-2016-5257,93049,2016-07-22,2016-09-20,2016-09-20
1036,1288946,94617607ca19 7358a37beef0 5efdbc22fb51 938357e8d254 1014491000f8,CVE-2016-5271,93052,2016-07-23,2016-09-20,2016-09-20
1037,1289280,e734cf260908 0b2e1f4c1af3 144875f1f75b,CVE-2016-5257,93049,2016-07-25,2016-09-20,2016-09-20
1038,1289701,756b4447cae3 2e6d1dafee00 7d172a5a5da1 600eda864ff4 451a4adf2b05,CVE-2016-9080,94883,2016-07-27,2016-12-13,2016-12-13
1039,1289970,534dc4b44b1a 278484d88e6f cc0621428055,CVE-2016-5280,93049,2016-07-27,2016-09-20,2016-09-20
1040,1291016,b8f86b1baa2d 32695cf85668 352ba6b94602 a3d2df7c7928,CVE-2016-5270,93049,2016-08-01,2016-09-20,2016-09-20
1041,1291665,3f9686fc43a6 a55ede08a8ba 11354102d2d2,CVE-2016-5277,93049,2016-08-03,2016-09-20,2016-09-20
1042,1292159,987d4f3854da df0e14b3f743,CVE-2016-5291,94336,2016-08-04,2016-11-15,2016-11-15
1043,1292443,fbd443ce8fb5 6abc8be2325d d4fe6876afeb,CVE-2016-5296,94339,2016-08-04,2016-11-15,2016-11-15
1044,1292534,c1fe1aa002fe cf5e46f441ce,CVE-2017-5469,97940,2016-08-05,2017-04-19,2017-04-19
1045,1293327,2e4d0d597bce,CVE-2017-5374,95759,2016-08-08,2017-01-24,2017-01-24
1046,1293347,f4cd5568389b f2842fbb9b28 f3e74826733d,CVE-2016-5257,93049,2016-08-08,2016-09-20,2016-09-20
1047,1294095,fab696bc92fd a15468866522 382c9188549d,CVE-2016-5257,93049,2016-08-10,2016-09-20,2016-09-20
1048,1294407,f77d344cf887 d23f68f5cb77 8ea0c38aae0b,CVE-2016-5257,93049,2016-08-11,2016-09-20,2016-09-20
1049,1294677,a489ca380382 b0b52bebfd3d 98849c50bd6f,CVE-2016-5278,93049,2016-08-12,2016-09-20,2016-09-20
1050,1295002,b7ccf1f2df8f,CVE-2017-5422,96692,2016-08-13,2017-03-07,2017-03-07
1051,1295023,305892e22d9c,CVE-2017-5387,95763,2016-08-14,2017-01-24,2017-01-24
1052,1295299,37c22fd0475e ba7e52e5c26a 10bce9625147,CVE-2017-5399,96692,2016-08-15,2017-03-07,2017-03-07
1053,1295322,2c4613b97a3c 94dfc6dd2648 98eba3f5cc51 926053fe7f06,CVE-2017-5382,95763,2016-08-15,2017-01-24,2017-01-24
1054,1295747,6203381730cf,CVE-2017-5374,95759,2016-08-16,2017-01-24,2017-01-24
1055,1295945,b5ad370c93f5,CVE-2017-5385,95763,2016-08-17,2017-01-24,2017-01-24
1056,1296087,abe23b9940e2 4aacede9f1b3 90a602a48534,CVE-2016-5256,93052,2016-08-17,2016-09-20,2016-09-20
1057,1296649,f7baf71da7ef 1eb8829009a2 f4385d3a94d4,CVE-2016-5289,94337,2016-08-19,2016-11-15,2016-11-15
1058,1297099,521e476f0c71 c20fd556d065 550118c88012,CVE-2016-5256,93052,2016-08-22,2016-09-20,2016-09-20
1059,1297808,a0b45e0de73a,CVE-2017-5374,95759,2016-08-24,2017-01-24,2017-01-24
1060,1297934,ff8a0cac29b2 350ef810694c 748b8f8c0c98,CVE-2016-5272,93049,2016-08-24,2016-09-20,2016-09-20
1061,1298107,3f69ada08e16 3a88afcbfdc4,CVE-2016-5289,94337,2016-08-25,2016-11-15,2016-11-15
1062,1298169,3f26b3f32f99 ac0ae16d36c7 0bf13f15679f,CVE-2016-5290,94335,2016-08-25,2016-11-15,2016-11-15
1063,1298552,4e451d0e6324 d531a9166e20 37a9c564fc95,CVE-2016-9077,94337,2016-08-26,2016-11-15,2016-11-15
1064,1298773,48fc404b0637 11a5444e54a9 2f034f3773f7 8a3453d75b8d,CVE-2016-9893,94885,2016-08-29,2016-12-13,2016-12-13
1065,1299098,9d270fe2298b d27c9c1d6beb 5e2593f1cbeb 0e371cdea9f2,CVE-2016-9893,94885,2016-08-30,2016-12-13,2016-12-13
1066,1299147,adb9ebd81ba2,CVE-2017-5471,99042,2016-08-30,2017-06-13,2017-06-13
1067,1299686,78842094a8b1 062f306bbfc5 89aad2940835,CVE-2016-9066,94336,2016-08-31,2016-11-15,2016-11-15
1068,1300083,41972bd40b59 9d6a1ee63674 93dcc6faa48f,CVE-2016-9072,94337,2016-09-02,2016-11-15,2016-11-15
1069,1300129,a213fcd04400 dd43153e25c9,CVE-2016-5289,94337,2016-09-02,2016-11-15,2016-11-15
1070,1301381,53b1b7c121a7 a72de75573c8 9a9493b68208 80688aa32ba5 ebdc66fc1d6f 231288ac4490 a52f1b7f4627,CVE-2016-9897,94885,2016-09-08,2016-12-13,2016-12-13
1071,1301547,bbe392227b7d,CVE-2018-12388,105721,2016-09-08,2018-10-23,2018-10-23
1072,1301777,96fb89bb31d0 7e69978ec27f fc6761698bd2,CVE-2016-9067,94337,2016-09-09,2016-11-15,2016-11-15
1073,1302231,cecb6fcd3ea1 f8cd956e52d6,CVE-2017-5374,95759,2016-09-12,2017-01-24,2017-01-24
1074,1302973,bfe9d976f750 2da62d29c6a4 a7e12adf2ee0,CVE-2016-9068,94337,2016-09-15,2016-11-15,2016-11-15
1075,1303678,b08857e08eb8 3a479252364d 6b3607656acc,CVE-2016-5297,94336,2016-09-19,2016-11-15,2016-11-15
